cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,standard_address,applied_filters
6451192,3023870002,36047051300,Williamsburg/Greenpoint,City Council District 34,Greenpoint/Williamsburg,Brooklyn,New York City,,,4713750,HOPE STREET HOLDINGS LLC,29,2006,2,426 Keap Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6326588,2031690045,36005024100,University Heights/Fordham,City Council District 14,Fordham/University Heights,Bronx,New York City,,1,1252350,"CRESTON AVENUE ASSOCIATES, L.P.",92,2003,1,2089 Creston Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6320476,2028970127,36005016700,Morrisania/Belmont,City Council District 16,Morrisania/Crotona,Bronx,New York City,,1,504000,425 CLAREMONT APARTMENTS HOUSING DEVELOP MENT FUND,46,2005,1,425 Claremont Parkway,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6171013,4160830037,36081095400,Rockaways,City Council District 31,Rockaway/Broad Channel,Queens,New York City,,,4512150,NYC HOUSING AUTHORITY,174,1964,1,71-15 Beach Channel Drive,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6300057,1019270063,36061022000,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,1,652500,122 STREET PORTFOLIO LLC,9,1910,1,2268 Fredrick Douglass Bl,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6696545,3070500001,36047034200,Coney Island,City Council District 47,Coney Island,Brooklyn,New York City,,1,10450800,SEA PARK WEST HOUSIN,362,1972,1,2930 West 30 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6465951,3033990020,36047043700,Bushwick,City Council District 37,Bushwick,Brooklyn,New York City,,,348300,BK 10K PARTNERS L P,6,1906,1,1342 Hancock Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6289333,2028660091,36005021502,University Heights/Fordham,City Council District 14,Fordham/University Heights,Bronx,New York City,1,1,1004850,MACOMB VILLAGE ASSOC,54,1927,1,57 West 175 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6576026,3065627501,36047043400,Bensonhurst,City Council District 44,Bensonhurst,Brooklyn,New York City,,,940948,UNAVAILABLE OWNER,8,2004,1,2469 65 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6296110,2024230082,36005017300,Highbridge/South Concourse,City Council District 17,Highbridge/Concourse,Bronx,New York City,,,495000,957 TELLER REALTY LLC,8,2005,1,957 Teller Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6300050,1021590025,36061026900,Washington Heights/Inwood,City Council District 10,Washington Heights/Inwood,Manhattan,New York City,,,964800,187 STREET ASSOCIATES,43,1911,1,515 West 187 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6357166,2048347501,36005042000,Williamsbridge/Baychester,City Council District 12,Williamsbridge/Baychester,Bronx,New York City,,,169872,UNAVAILABLE OWNER,9,2008,3,654 East 232 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6544356,4051040027,36081079702,Flushing/Whitestone,City Council District 20,Flushing/Whitestone,Queens,New York City,,,2350800,"RMDM OF NEW YORK-87,INC",32,1990,1,132-54 Pople Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6248503,1000167522,36061031703,Greenwich Village/Financial District,City Council District 1,Financial District,Manhattan,New York City,,,61101899,BPC ASSOCIATES L.P.,792,1998,2,400 Chambers Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6565731,3064027501,36047017800,Bensonhurst,City Council District 43,Bensonhurst,Brooklyn,New York City,,,358138,BENSON AVENUE CONDOMINIUM,9,2007,3,1752 Benson Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6660573,4015187503,36081027100,Elmhurst/Corona,City Council District 25,Elmhurst/Corona,Queens,New York City,,,559802,UNAVAILABLE OWNER,9,2006,1,42-38 Judge Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6424505,3028337506,36047047700,Williamsburg/Greenpoint,City Council District 34,Greenpoint/Williamsburg,Brooklyn,New York City,,,1003502,UNAVAILABLE OWNER,24,2006,3,12 Monitor Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6551740,3070227501,36047034800,Coney Island,City Council District 47,Coney Island,Brooklyn,New York City,,,1189346,UNAVAILABLE OWNER,10,2007,1,2882 West 15 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6293750,2030400003,36005038500,Morrisania/Belmont,City Council District 15,Belmont/East Tremont,Bronx,New York City,,1,1120950,SENIOR LIVING OPTIONS INC,70,2004,1,4648 Park Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6259040,1008860062,36061007200,Stuyvesant Town/Turtle Bay,City Council District 2,Stuyvesant Town/Turtle Bay,Manhattan,New York City,,,2123550,"LEXINGTON AVENUE 175, LLC",19,1915,1,175 Lexington Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6277964,1014900028,36061013200,Upper East Side,City Council District 5,Upper East Side,Manhattan,New York City,,,5524200,78/79 YORK ASSOCIATES LLC,113,1913,1,542 East 79 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6253320,1004590046,36061003800,Lower East Side/Chinatown,City Council District 2,Lower East Side/Chinatown,Manhattan,New York City,,1,424800,7 E 3RD ST HOUSING DEVELOPMENT CORP,14,1887,1,7 East 3 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6273363,1021680066,36061027900,Washington Heights/Inwood,City Council District 10,Washington Heights/Inwood,Manhattan,New York City,,1,791100,ATILIO & ANA CENEDESES        LOUNOR REA LTY CO,30,1920,1,329 Wadsworth Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
5911185,4049550101,36081088901,Flushing/Whitestone,City Council District 20,Flushing/Whitestone,Queens,New York City,,,318150,GOLDEN RIDGEWOOD MANAGEMENT LLC,7,2008,1,139-09 34 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6373901,3011430035,36047016100,North Crown Heights/Prospect Heights,City Council District 35,Crown Heights/Prospect Heights,Brooklyn,New York City,1,,1603800,VLACK BOS LLC,21,2006,1,528 Bergen Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6410672,3019667504,36047023100,Brooklyn Heights/Fort Greene,City Council District 35,Fort Greene/Brooklyn Heights,Brooklyn,New York City,,,796949,UNAVAILABLE OWNER,6,2006,1,270 Greene Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6102933,5028320068,36085000600,North Shore,City Council District 49,St. George/Stapleton,Staten Island,New York City,,,5625000,NYC HOUSING AUTHORITY,277,1982,1,70 New Lane,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6419196,3025237501,36047057500,Williamsburg/Greenpoint,City Council District 33,Greenpoint/Williamsburg,Brooklyn,New York City,,,1720800,UNAVAILABLE OWNER,10,2004,1,190 Green Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
5916037,4053010033,36081117500,Flushing/Whitestone,City Council District 19,Flushing/Whitestone,Queens,New York City,,,1739700,CROCHERON TERRACE OWNERS CORP,48,1951,1,170-06 Crocheron Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6468795,3035090059,36047090000,Brownsville/Ocean Hill,City Council District 41,Brownsville,Brooklyn,New York City,1,,1107450,NYC HOUSING AUTHORITY,46,1930,1,2058 Union Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6031518,4067997502,36081122701,Hillcrest/Fresh Meadows,City Council District 24,Hillcrest/Fresh Meadows,Queens,New York City,,,604364,UNAVAILABLE OWNER,8,2007,1,71-45 160 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6598213,3027197502,36047049900,Williamsburg/Greenpoint,City Council District 33,Greenpoint/Williamsburg,Brooklyn,New York City,,,1407150,UNAVAILABLE OWNER,5,2010,1,122 Newton Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6552872,3012480037,36047031702,North Crown Heights/Prospect Heights,City Council District 35,Crown Heights/Prospect Heights,Brooklyn,New York City,,,314100,CROWN HEIGHTS NRP ASSOCIATES LP,6,1897,1,918 Sterling Place,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6263750,1016180001,36061018400,East Harlem,City Council District 9,East Harlem,Manhattan,New York City,1,,26174250,NYC HOUSING AUTHORITY,792,1959,8,1337 5 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6295039,2024560171,36005018102,Highbridge/South Concourse,City Council District 16,Highbridge/Concourse,Bronx,New York City,,1,607050,1189 SHERIDAN RLTY CORP,46,1926,1,1189 Sheridan Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6541831,3024180018,36047055100,Williamsburg/Greenpoint,City Council District 34,Greenpoint/Williamsburg,Brooklyn,New York City,,,3791250,SOUTHSIDE UNITED HOUSING DEVELOPMENT FD  CORP,25,1960,1,160 South 2 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6541411,3010727503,36047016500,Park Slope/Carroll Gardens,City Council District 39,Park Slope/Carroll Gardens,Brooklyn,New York City,,,2502003,UNAVAILABLE OWNER,10,1910,2,1 Montgomery Place,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6283562,2028690047,36005024300,University Heights/Fordham,City Council District 14,Fordham/University Heights,Bronx,New York City,,1,764550,JERICHO-WEST TREMONT HOUSING DEVELOPMENT  FUND CORP,80,2003,1,89 West Tremont Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6671848,3052300072,36047078800,Flatbush,City Council District 45,Flatbush/Midwood,Brooklyn,New York City,,1,265050,EAST FLATBUSH 3 LLC,16,1931,1,2810 Foster Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6306197,2028660080,36005021502,University Heights/Fordham,City Council District 14,Fordham/University Heights,Bronx,New York City,1,1,3224250,MORRIS HEIGHTS HOUSING DEVELOPMENT FUND  COMPANY IN,111,1927,1,1695 Grand Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6609083,3032690052,36047043100,Bushwick,City Council District 37,Bushwick,Brooklyn,New York City,,1,413550,WEST BUSHWICK TPT HO,6,1931,1,233 Himrod Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6401968,3017750020,36047026100,Bedford Stuyvesant,City Council District 36,Bedford Stuyvesant,Brooklyn,New York City,1,1,241470,NEB LP,6,1931,1,98 Pulaski Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6439754,3068027501,36047055000,Sheepshead Bay/Gravesend,City Council District 48,Sheepshead Bay,Brooklyn,New York City,,,1086751,UNAVAILABLE OWNER,11,2006,1,1765 East 19 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6191970,5011170037,36085021300,North Shore,City Council District 49,St. George/Stapleton,Staten Island,New York City,,,492300,BRIDGEVIEW APARTMENTS,38,1993,2,150 Nicholas Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6308083,2028720320,36005021302,Highbridge/South Concourse,City Council District 16,Highbridge/Concourse,Bronx,New York City,,1,1906200,"SENIOR LIVING OPTIONS, INC.",90,2003,2,1491 Macombs Road,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6559878,4067980004,36081122701,Hillcrest/Fresh Meadows,City Council District 24,Hillcrest/Fresh Meadows,Queens,New York City,,,268200,72ND AVENUE LLC,8,2006,1,159-15 72 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6459283,3031750011,36047042700,Bushwick,City Council District 34,Bushwick,Brooklyn,New York City,,,388350,WEST BUSHWICK 203K HOUSING DEVELOPMENT F UND,6,1931,1,268 Jefferson Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6312189,2030370071,36005039500,Morrisania/Belmont,City Council District 15,Belmont/East Tremont,Bronx,New York City,,,450900,HOGAR HOUSING DEVELOPMENT FUND CORPORATI ON,48,2008,1,2191 Washington Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6027054,4017760043,36081040300,Jackson Heights,City Council District 21,Jackson Heights,Queens,New York City,,1,418950,HBF REALTY LLC,9,2006,1,104-65 Roosevelt Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6083903,4161377501,36081094203,Rockaways,City Council District 32,Rockaway/Broad Channel,Queens,New York City,,,1151099,UNAVAILABLE OWNER,20,2004,7,138 Beach 92 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6430320,3063257501,36047018000,Bensonhurst,City Council District 43,Bensonhurst,Brooklyn,New York City,,,279024,UNAVAILABLE OWNER,6,2006,1,1650 84 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6603448,3030100032,36047045300,Bushwick,City Council District 34,Greenpoint/Williamsburg,Brooklyn,New York City,,1,791550,120 GERRY STREET HOUSING DEVELOPMENT FUN D CORP.,8,1931,1,131 Thames Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6286313,2026960003,36005008700,Mott Haven/Hunts Point,City Council District 17,Hunts Point/Longwood,Bronx,New York City,1,1,408150,"BECK STREET CLUSTER, L.P.",10,1925,1,814 Hewitt Place,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6271923,1018260040,36061021600,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,465750,WEST 111 ST REHAB ASC,18,1910,1,204 West 111 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6291300,1021610060,36061027700,Washington Heights/Inwood,City Council District 10,Washington Heights/Inwood,Manhattan,New York City,,,735300,AUDUBON PROPERTY GROUP LLC,45,1923,1,530 Audubon Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
5914098,4005880014,36081007500,Astoria,City Council District 22,Astoria,Queens,New York City,,1,1231650,SLM FRONTIER LLC,48,1928,1,31-65 29 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6601545,3029070120,36047047700,Williamsburg/Greenpoint,City Council District 34,Greenpoint/Williamsburg,Brooklyn,New York City,1,,531000,UNAVAILABLE OWNER,6,2007,1,60 Maspeth Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6330863,2032370133,36005026900,Kingsbridge Heights/Mosholu,City Council District 14,Kingsbridge Heights/Bedford,Bronx,New York City,,1,1708650,NYSANDY5 NBP29 LLC,86,1952,1,2575 Sedgwick Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6430122,3016220042,36047038700,Bedford Stuyvesant,City Council District 36,Bedford Stuyvesant,Brooklyn,New York City,,,331875,PATCHEN'S FINEST HOUSING DEVELOPMENT FUN D CORPORAT,8,1931,1,42 Patchen Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6296963,2031810001,36005023900,University Heights/Fordham,City Council District 14,Fordham/University Heights,Bronx,New York City,,,424800,"WALTON CLUSTER, L.P.",36,1924,1,2170 Walton Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6385066,3003090022,36047004700,Park Slope/Carroll Gardens,City Council District 39,Park Slope/Carroll Gardens,Brooklyn,New York City,,,1228050,"428 HICKS STREET, LLC",8,2004,1,428 Hicks Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6295642,2024220016,36005017300,Highbridge/South Concourse,City Council District 17,Highbridge/Concourse,Bronx,New York City,,1,474750,"TELLER AVENUE ASSOCIATES, L.P.",8,1920,1,290 East 163 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6291456,2029400006,36005015500,Morrisania/Belmont,City Council District 17,Morrisania/Crotona,Bronx,New York City,,1,689850,"PARKVIEW APARTMENTS,",62,1926,1,1678 Crotona Park East,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6547182,3011490084,36047030500,North Crown Heights/Prospect Heights,City Council District 35,Crown Heights/Prospect Heights,Brooklyn,New York City,,,680850,483 ST MARKS LLC,8,1930,1,483 St Marks Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6547050,3027910027,36047051300,Williamsburg/Greenpoint,City Council District 34,Greenpoint/Williamsburg,Brooklyn,New York City,,,639450,"46 MAUJER STREET, LLC",7,2005,1,46 Maujer Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
