BBL,LandUse,XCoord,YCoord,ITZ_GEOID,land_use2011,x_coord2011,y_coord2011,land_use2016,x_coord2016,y_coord2016,land_use2019,x_coord2019,y_coord2019
4001230012,,,,QN169,09,1007944,0212439,9,1007962,212445,09,1007962,212445
4001290030,,,,QN169,09,1008214,0212044,9,1008214,212044,09,1008214,212044
4001740001,,,,QN185.02,09,1005736,0209297,9,1005731,209288,09,1005731,209288
4001830289,,,,QN171,09,1005916,0211538,9,1006062,211558,09,1005970,211566
4003220001,,,,QN37,09,       ,       ,9,,,09,1000642,218478
4003440132,,,,QN33,09,1002777,0215083,9,1002780,215118,09,1002780,215118
4004650375,,,,QN25,09,       ,       ,9,,,07,998955,213852
4004650400,,,,QN25,09,       ,       ,9,998711,213992,09,998711,213992
4004650425,,,,QN25,09,       ,       ,9,,,07,998467,214119
4004770049,,,,QN25,09,0998556,0214949,9,998544,214880,09,998544,214880
4004900100,,,,QN87,09,       ,       ,9,,,09,1001571,221519
4004990051,,,,QN37,09,       ,       ,9,,,11,1002159,219763
4005010001,,,,QN37,09,       ,       ,9,1002037,219641,11,1002037,219641
4005010016,,,,QN37,09,1001745,0219353,9,1001807,219350,09,1001813,219337
4005010031,,,,QN37,09,1001924,0219083,9,1001939,219086,,,
4005010060,,,,QN37,09,       ,       ,9,,,,,
4005010101,,,,QN37,09,       ,       ,9,,,11,1002082,219712
4005010112,,,,QN37,09,       ,       ,9,1001880,219656,11,1001878,219650
4005080003,,,,QN81,09,1003219,0220628,9,1003216,220628,09,1003216,220628
4005080005,,,,QN81,09,1003190,0220633,9,1003190,220632,09,1003190,220632
4005080006,,,,QN81,09,1003171,0220636,9,1003170,220636,09,1003170,220636
4005080007,,,,QN81,09,1003147,0220640,9,1003147,220640,09,1003147,220640
4005080008,,,,QN81,09,1003126,0220643,9,1003125,220642,09,1003125,220642
4005080009,,,,QN81,09,       ,       ,9,1003108,220623,09,1003108,220623
4005080010,,,,QN81,09,       ,       ,9,1003088,220621,09,1003088,220621
4005080011,,,,QN81,09,1003063,0220618,9,1003062,220617,09,1003062,220617
4005080020,,,,QN81,09,1002981,0220683,9,1002986,220681,09,1002986,220681
4005080027,,,,QN81,09,1003058,0220680,9,1003054,220677,09,1003054,220677
4005080029,,,,QN81,09,1003082,0220662,9,1003083,220657,09,1003083,220657
4005080119,,,,QN81,09,       ,       ,9,1002920,220750,09,1002920,220750
4005180035,,,,QN77,09,       ,       ,9,,,09,1002899,219064
4005230040,,,,QN43,09,1002180,0217217,9,1002180,217216,09,1002161,217121
4005370002,,,,QN83,09,1004145,0220028,9,1004117,220028,09,1004117,220028
4005400034,,,,QN83,09,       ,       ,9,,,09,1004043,220774
4006450010,,,,QN57,09,1005612,0214791,9,1005611,214790,09,1005611,214790
4006580024,,,,QN155,09,1006878,0216472,9,1006875,216457,09,1006875,216457
4006690020,,,,QN157,09,1005853,0214283,9,1005853,214282,09,1005853,214282
4007140052,,,,QN151,09,1008780,0216512,9,1008777,216501,09,1008777,216501
4007550009,,,,QN123.01,09,1013436,0220969,9,1013436,220969,09,1013436,220969
4007630024,,,,QN123.01,09,1012654,0220845,9,1012654,220845,09,1012654,220845
4007950005,,,,QN119,09,1009966,0220407,9,1009966,220407,09,1009966,220407
4008030060,,,,QN117,09,1009285,0219938,9,1009282,219937,09,1009282,219937
4008100019,,,,QN123.01,09,1010987,0222166,9,1010986,222165,09,1010981,222202
4008120001,,,,QN123.01,09,1011289,0222565,9,1011289,222565,09,1011289,222565
4008280090,,,,QN111,09,1010380,0222480,9,1010379,222479,09,1010379,222479
4008420001,,,,QN115,09,1007543,0220923,9,1007544,220920,09,1007544,220920
4008420008,,,,QN115,09,1007715,0221109,9,,,09,1007715,221108
4008870001,,,,QN91,09,       ,       ,9,,,09,1004965,221191
4008890001,,,,QN95,09,       ,       ,9,,,09,1005257,221839
4008970001,,,,QN103,09,       ,       ,9,,,09,1006461,224520
4008970002,,,,QN103,09,1007054,0225005,9,1007169,225158,09,1007169,225158
4008970012,,,,QN103,09,       ,       ,9,,,09,1006647,224740
4008970025,,,,QN103,09,       ,       ,9,,,09,1006798,224876
4008980001,,,,QN99,09,1005532,0223024,9,1005516,223050,09,1005516,223050
4009130001,,,,QN91,09,1002284,0222579,9,1002303,222605,09,1002303,222605
4009450085,,,,QN317,09,1013720,0220037,9,1013714,220040,,1013714,220040
4010050046,,,,QN317,09,       ,       ,9,,,09,1013195,218736
4010160310,,,,QN299,09,1013022,0218178,9,1013036,218180,09,1013036,218180
4010160450,,,,QN299,09,1012227,0217447,9,1012172,217713,09,1012172,217713
4010160550,,,,QN137,09,1011256,0218429,9,1011260,218440,09,1011260,218440
4010270150,,,,QN317,09,1014109,0217322,9,1014103,217315,09,1014103,217315
4010340001,,,,QN309.04,09,1015310,0218393,9,1015305,218393,09,1015305,218393
4010340025,,,,QN309.04,09,       ,       ,9,,,11,1015369,218326
4010340030,,,,QN309.04,09,1015398,0218183,9,1015395,218171,07,1015395,218171
4010430018,,,,QN309.04,09,1014970,0217419,9,1014950,217432,07,1014950,217432
4010440006,,,,QN309.04,09,1015184,0217639,9,1015182,217645,07,1015182,217645
4010450001,,,,QN309.04,09,1015379,0217829,9,1015378,217832,07,1015378,217832
4010550001,,,,QN309.04,09,1014745,0217069,9,1014744,217069,07,1014755,217032
4010550054,,,,QN309.04,09,       ,       ,9,,,11,1014719,216858
4010740001,,,,QN357,09,1019623,0220092,9,1019622,220092,09,1019590,220142
4010750001,,,,QN357,09,1019608,0219979,9,1019658,219972,09,1019614,219971
4010770001,,,,QN329,09,1015608,0218288,9,1015605,218316,09,1015605,218316
4011110201,,,,QN295,09,1009854,0215161,9,1009856,215153,09,1009856,215153
4011150002,,,,QN297,09,1011956,0215768,9,1011911,215809,09,1011911,215809
4011310012,,,,QN295,09,1009829,0214722,9,1009832,214719,09,1009832,214719
4012050001,,,,QN291,09,1012697,0212092,9,1012699,212084,09,1012699,212084
4012360002,,,,QN251,09,1008961,0211627,9,1008963,211619,09,1008963,211619
4012360100,,,,QN255,09,1009304,0211491,9,1009304,211487,09,1009304,211487
4012500014,,,,QN287,09,1014908,0213989,9,1014907,213990,09,1014907,213990
4012560001,,,,QN291,09,1012902,0213317,9,1012902,213317,09,1012902,213317
4012710067,,,,QN291,09,       ,       ,9,,,09,1013478,212542
4013080056,,,,QN263,09,       ,       ,9,1013095,209966,09,1013095,209966
4013170055,,,,QN251,09,       ,       ,9,,,09,1009398,210782
4013200064,,,,QN253.02,09,1008274,0210391,9,1008251,210387,09,1008251,210387
4013470006,,,,QN483,09,1012717,0209371,9,1012712,209405,09,1012712,209405
4013470010,,,,QN483,09,1012692,0209525,9,1012681,209479,09,1012685,209489
4013470043,,,,QN483,09,1012787,0209203,9,1012792,209201,09,1012792,209201
4013470046,,,,QN483,09,       ,       ,9,,,09,1012737,209244
4013470145,,,,QN483,09,       ,       ,9,,,09,1012752,209226
4013580001,,,,QN329,09,1016319,0217055,9,1016318,217055,09,1016318,217055
4013630012,,,,QN329,09,1017676,0217422,9,1017670,217412,09,1017670,217412
4013760008,,,,QN361,09,       ,       ,9,,,09,1019589,217026
4014050030,,,,QN353,09,       ,       ,9,,,09,1018923,215740
4014270024,,,,QN361,09,1020033,0215417,9,1020033,215417,09,1020033,215417
4014290001,,,,QN363,09,1020433,0215702,9,1020422,215720,09,1020422,215720
4014870037,,,,QN267,09,1014977,0210915,9,1014969,210916,09,1014969,210916
4014930085,,,,QN269.01,09,1016727,0211669,9,1016722,211667,09,1016722,211667
4014970020,,,,QN267,09,1015392,0210661,9,1015385,210664,09,1015385,210664
4014980037,,,,QN267,09,1015647,0210423,9,1015640,210431,09,1015640,210431
4015340001,,,,QN481,09,1016897,0209661,9,1016838,209680,09,1016838,209680
4015720001,,,,QN467,09,1018187,0209888,9,1018173,209867,09,1018173,209867
4017290001,,,,QN375,09,1019662,0214254,9,1019673,214262,09,1019673,214262
4017570001,,,,QN381,09,1024423,0214793,9,1024434,214751,09,1024434,214751
4017870001,,,,QN383.02,09,1025757,0213839,9,1025124,214402,09,1025359,214701
4017870002,,,,QN383.02,09,1024965,0215387,9,,,09,1024797,215408
4017870020,,,,QN383.02,09,1026562,0214924,9,1026548,214812,09,1026548,214812
4017890065,,,,QN383.01,09,1026569,0216586,9,1025875,216256,07,1026245,216553
4018580001,,,,QN683,09,1019949,0207324,9,1019946,207320,09,1019946,207320
4018720008,,,,QN683,09,1020417,0207569,9,1020408,207562,09,1020408,207562
4019130100,,,,QN683,09,       ,       ,9,,,09,1021658,206799
4019280001,,,,QN413,09,1022618,0210328,9,1022618,210334,09,1022618,210334
4019320031,,,,QN443.01,09,1023013,0209409,9,1023012,209409,09,1023022,209415
4019380001,,,,QN443.01,09,1023164,0209187,9,1023164,209186,09,1023164,209186
4019390021,,,,QN443.01,09,1023338,0209029,9,1023298,209032,09,1023298,209032
4019760028,,,,QN405,09,1022508,0212029,9,1022508,212029,09,1022508,212029
4020020055,,,,QN415,09,1024535,0211674,9,1024534,211674,09,1024534,211674
4020180001,,,,QN383.02,09,1027669,0211438,9,1027660,211563,09,1027660,211563
4020180500,,,,QN383.02,09,1025975,0213087,9,1025807,213103,07,1025807,213103
4020181500,,,,QN383.02,09,       ,       ,9,,,10,1026638,213888
4020830101,,,,QN717.02,09,1022902,0206448,9,1022901,206448,09,1022901,206448
4021060001,,,,QN719,09,1023784,0207292,9,1023784,207291,09,1023784,207291
4021580001,,,,QN741,09,1026493,0203908,9,1026497,203911,09,1026497,203911
4021840031,,,,QN747,09,1027147,0206682,9,1027145,206680,09,1027145,206680
4022090010,,,,QN383.02,09,1028505,0207233,9,1028541,206913,09,1028541,206913
4022090095,,,,QN383.02,09,       ,       ,9,,,09,1029411,209539
4022090105,,,,QN383.02,09,       ,       ,9,,,09,1030532,204974
4022800001,,,,QN383.02,09,1030636,0202469,9,1030559,202577,09,1030559,202577
4022801500,,,,QN383.02,09,       ,       ,9,,,09,1030731,204487
4022801550,,,,QN383.02,09,       ,       ,9,,,09,1030703,204451
4022801575,,,,QN383.02,09,       ,       ,9,,,09,1032068,202903
4022801600,,,,QN383.02,09,       ,       ,9,1032165,202829,09,1032165,202829
4022802000,,,,QN383.02,09,       ,       ,9,,,09,1032023,200927
4022810075,,,,QN253.01,09,1007449,0209931,9,1007470,209933,09,1007470,209933
4023060201,,,,QN205,09,       ,       ,9,,,09,1006803,206244
4023080001,,,,QN205,09,       ,       ,9,,,09,1006421,206487
4023080010,,,,QN205,09,       ,       ,9,,,09,1006375,206565
4023110250,,,,QN229,09,1008517,0208581,9,,,09,1008519,208496
4023120001,,,,QN229,09,1008057,0206390,9,1008044,206470,09,1008044,206470
4023240001,,,,QN245,09,       ,       ,9,,,09,1011316,208817
4023370020,,,,QN243,09,1011335,0208224,9,1011340,208223,09,1011340,208223
4023550027,,,,QN243,09,1011093,0207091,9,1011109,207085,09,1011109,207085
4023610101,,,,QN229,09,1010157,0205504,9,1010157,205503,09,1010149,205902
4023660061,,,,QN511,09,       ,       ,9,,,09,1010964,204103
4023660150,,,,QN511,09,       ,       ,9,,,09,1010973,204289
4024670010,,,,QN479,09,1014649,0207476,9,1014678,207475,09,1014678,207475
4024670210,,,,QN479,09,       ,       ,9,,,09,1016665,206873
4024850001,,,,QN497,09,       ,       ,9,,,09,1014475,206651
4025080001,,,,QN199,09,1003444,0206341,9,1003530,206387,09,1003530,206387
4025140004,,,,QN205,09,       ,       ,9,,,09,1005362,206146
4025550001,,,,QN205,09,       ,       ,9,,,09,1006959,205619
4025670001,,,,QN219,09,       ,       ,9,,,09,1007871,205113
4025670159,,,,QN219,09,       ,       ,9,,,09,1007768,204588
4025670160,,,,QN219,09,       ,       ,9,,,09,1007309,204934
4026310116,,,,QN535,09,       ,       ,9,,,09,1008480,201067
4026470042,,,,QN595,09,1009942,0199605,9,1009941,199605,09,1009941,199605
4026470060,,,,QN595,09,       ,       ,9,,,09,1010125,199461
4026470068,,,,QN595,09,       ,       ,9,,,09,1010185,199452
4026470070,,,,QN595,09,       ,       ,9,,,09,1010209,199456
4026470071,,,,QN595,09,       ,       ,9,,,09,1010234,199461
4026470073,,,,QN595,09,       ,       ,9,,,09,1010258,199465
4027070001,,,,QN517,09,1011559,0203583,9,1011537,203577,09,1011537,203577
4027080005,,,,QN517,09,       ,       ,9,,,09,1010927,203634
4027540001,,,,QN521,09,1011491,0201110,9,1011491,201090,09,1011491,201090
4027670001,,,,QN603,09,1012846,0199801,9,1012837,199793,09,1012837,199793
4027760001,,,,QN517,09,1013266,0203308,9,1013251,203313,09,1013251,203313
4027760033,,,,QN517,09,       ,       ,9,,,09,1013411,203403
4027870001,,,,QN517,09,1012890,0201686,9,1013422,201614,09,1012849,201734
4027900001,,,,QN607.01,09,1014454,0199254,9,1014623,199274,09,1014623,199274
4027910029,,,,QN495,09,1013548,0203382,9,1013533,203379,09,1013533,203379
4027990242,,,,QN493.02,09,       ,       ,9,,,11,1014576,203962
4028050031,,,,QN499,09,1016108,0205278,9,1016087,205218,09,1016087,205218
4028080086,,,,QN493.02,09,       ,       ,9,,,09,1014493,204656
4028190252,,,,QN495,09,       ,       ,9,,,09,1014799,203757
4028600023,,,,QN475,09,       ,       ,9,,,09,1019678,206261
4028960006,,,,QN499,09,       ,       ,9,,,09,1018381,205482
4028960022,,,,QN499,09,       ,       ,9,,,09,1018352,205522
4028970012,,,,QN505,09,       ,       ,9,,,09,1018608,205230
4029080031,,,,QN499,09,       ,       ,9,,,09,1017771,205249
4029090062,,,,QN507,09,       ,       ,9,,,09,1017781,204850
4029600002,,,,QN663,09,1017408,0201737,9,1017198,201638,09,1017198,201638
4029610002,,,,QN663,09,       ,       ,9,,,09,1018928,201985
4029610004,,,,QN663,09,       ,       ,9,,,09,1018707,202187
4029610005,,,,QN663,09,       ,       ,9,,,,1018801,202198
4029610006,,,,QN663,09,       ,       ,9,,,09,1018842,202207
4029610010,,,,QN663,09,1018981,0202258,9,1019063,202276,09,1019023,202264
4029610014,,,,QN663,09,1019138,0202167,9,1019140,202148,09,1019140,202148
4029610015,,,,QN663,09,       ,       ,9,,,09,1019144,202221
4030710001,,,,QN655.01,09,1021377,0200317,9,1021312,200069,09,1021312,200069
4030720001,,,,QN655.01,09,1021142,0198561,9,1020884,198570,09,1020884,198570
4031140069,,,,QN695,09,       ,       ,9,,,09,1021028,202597
4031340001,,,,QN697.02,09,1023031,0201815,9,1023031,201819,09,1023031,201819
4031510060,,,,QN709,09,1023692,0201825,9,1023669,201840,09,1023669,201840
4031780044,,,,QN703,09,1023478,0198862,9,1023478,198862,09,1023478,198862
4031780075,,,,QN703,09,       ,       ,9,,,09,1023497,198791
4032190001,,,,QN723,09,1026222,0201524,9,1026184,201546,09,1026184,201546
4033122000,,,,QN773,09,1029256,0198054,9,1029712,198125,09,1029256,197986
4033340071,,,,QN769.01,09,1029479,0199999,9,1029476,200001,09,1029476,200001
4033780001,,,,QN539,09,1008162,0198147,9,1008162,198147,09,1008244,198285
4033780057,,,,QN539,09,1008142,0198801,9,1008162,198818,09,1008162,198818
4033780107,,,,QN539,09,1008867,0198261,9,1008883,198288,09,1008883,198288
4034150015,,,,QN539,09,1007037,0197882,9,1007037,197881,09,1007037,197881
4034180001,,,,QN539,09,1007284,0197345,9,1007279,197379,09,1007279,197379
4034610001,,,,QN551,09,       ,       ,9,,,09,1010140,194386
4034800004,,,,QN589,09,1010881,0196044,9,1010881,196047,09,1010881,196047
4035290083,,,,QN587,09,1012452,0196893,9,1012451,196892,09,1012451,196892
4035790060,,,,QN557,09,       ,       ,9,,,09,1012902,193424
4036610001,,,,QN625,09,1017034,0196124,9,1017034,196124,09,1017034,196124
4036670200,,,,QN613.01,09,1016535,0197709,9,1016572,197719,09,1016572,197719
4037250001,,,,QN565,09,1012827,0189783,9,1012827,189782,09,1012802,190143
4037250060,,,,QN561,09,1012558,0191453,9,1012553,191434,09,1012553,191434
4037250120,,,,QN561,09,1012695,0191962,9,1012694,191957,09,1012694,191957
4037250200,,,,QN561,09,1014130,0190602,9,1014122,190643,09,1014122,190643
4037320203,,,,QN561,09,1014652,0191250,9,1014884,192047,09,1014884,192047
4037320235,,,,QN561,09,1015793,0192021,9,1015774,192021,09,1015774,192021
4037320265,,,,QN561,09,1016670,0191558,9,1016671,191563,09,1016671,191563
4037320279,,,,QN561,09,1016467,0191640,9,1016478,191657,09,1016478,191657
4037320410,,,,QN561,09,1013781,0191654,9,1013780,191658,09,1013780,191658
4037400001,,,,QN561,09,       ,       ,9,,,07,1014792,189681
4037400075,,,,QN561,09,1015683,0190165,9,1015629,190218,07,1015629,190218
4037400250,,,,QN561,09,1016663,0190958,9,1016672,190981,09,1016672,190981
4037400285,,,,QN561,09,1017190,0190941,9,1017173,191025,09,1017173,191025
4037400350,,,,QN561,09,       ,       ,9,,,09,1017000,190608
4037400375,,,,QN561,09,1016703,0190327,9,1016718,190304,09,1016718,190304
4037400400,,,,QN561,09,       ,       ,9,,,09,1016852,190707
4037500010,,,,QN561,09,1016006,0193617,9,1015998,193658,09,1015998,193658
4037500060,,,,QN629,09,1018477,0193593,9,1018602,193946,09,1018602,193946
4037500655,,,,QN561,09,1017165,0192348,9,1017288,192225,09,1017288,192225
4037500695,,,,QN561,09,1016344,0192414,9,1016337,192416,09,1016337,192416
4037500705,,,,QN561,09,1016461,0192796,9,1016502,192757,09,1016502,192757
4037960025,,,,QN621,09,1019287,0198010,9,1019285,198008,09,1019285,198008
4038660070,,,,QN641.02,09,1022591,0194216,9,1022337,194077,09,1022337,194077
4038840002,,,,QN637,09,1023311,0198355,5,1023316,198351,05,1023316,198351
4039070900,,,,QN641.02,09,1024998,0194827,9,1024922,194817,09,1024922,194817
4039160151,,,,QN939,09,       ,       ,9,,,09,1027854,229206
4039600001,,,,QN945,09,       ,       ,9,,,09,1029220,227550
4039820048,,,,QN945,09,       ,       ,9,,,09,1029251,227011
4039820083,,,,QN945,09,       ,       ,9,,,07,1029233,227250
4039830022,,,,QN945,09,       ,       ,9,,,09,1029462,226701
4039850015,,,,QN945,09,       ,       ,9,,,09,1029614,226687
4039850030,,,,QN945,09,       ,       ,9,,,09,1029733,226625
4039870020,,,,QN945,09,       ,       ,9,,,09,1029897,226646
4039870038,,,,QN945,09,       ,       ,9,,,09,1030071,226602
4040110024,,,,QN945,09,1029413,0226216,9,1029408,226215,09,1029408,226215
4040300042,,,,QN939,09,       ,       ,9,,,09,1026944,226353
4040490019,,,,QN929,09,       ,       ,9,,,09,1025065,225390
4040560001,,,,QN929,09,1026815,0225541,9,1026815,225541,09,1026815,225541
4040920004,,,,QN925,09,       ,       ,9,,,09,1028069,224667
4041010056,,,,QN945,09,1029802,0225353,9,1029809,225338,09,1029809,225338
4041020013,,,,QN945,09,       ,       ,9,,,09,1030197,225356
4041030019,,,,QN945,09,1030511,0225312,9,1030502,225306,09,1030502,225306
4041040025,,,,QN945,09,       ,       ,9,,,09,1030789,225273
4041050131,,,,QN945,09,       ,       ,9,,,09,1031005,225296
4041680018,,,,QN925,09,1027293,0223949,9,1027293,223948,09,1027293,223948
4041940001,,,,QN919,09,1025887,0223504,9,1026000,223458,09,1025989,223463
4041940009,,,,QN919,09,1025963,0223359,9,1025962,223358,09,1025962,223358
4042350001,,,,QN907,09,1029020,0222552,9,1028978,222566,09,1028978,222566
4042370001,,,,QN907,09,1029510,0222620,9,1029510,222619,11,1029510,222619
4042370100,,,,QN907,09,       ,       ,9,,,11,1029405,222962
4042750001,,,,QN907,09,1029142,0221891,9,1029141,221917,09,1029141,221917
4042750100,,,,QN907,09,1028997,0221823,9,1028996,221822,11,1028982,221865
4043460001,,,,QN907,09,1025821,0220549,9,1025905,220547,09,1025879,220543
4043700015,,,,QN869,09,1030343,0219983,9,1030355,219981,09,1030355,219981
4044140027,,,,QN889.01,09,1032076,0219608,9,1032067,219608,09,1032067,219608
4044220108,,,,QN945,09,       ,       ,9,,,11,1030966,226833
4044220133,,,,QN945,09,       ,       ,9,,,11,1030990,226719
4044220136,,,,QN945,09,       ,       ,9,,,11,1030998,226670
4044220138,,,,QN945,09,1031007,0226603,9,1031008,226603,11,1031008,226603
4044480110,,,,QN973,09,1032702,0229526,9,1032699,229542,09,1032699,229542
4044870040,,,,QN981,09,1034627,0230747,9,1034618,230749,09,1034618,230749
4045310400,,,,QN987,09,1037856,0229276,9,1037856,229275,09,1037856,229275
4046020040,,,,QN991,09,1040591,0228058,9,1040593,228072,09,1040593,228072
4048100002,,,,QN1047,09,1035022,0221809,9,1035024,221813,09,1035024,221813
4048120002,,,,QN1047,09,       ,       ,9,,,09,1035050,220542
4048120012,,,,QN1047,09,1035032,0221046,9,1035037,221058,09,1035037,221058
4048540001,,,,QN1151,09,1037619,0220055,9,1037607,220056,09,1037607,220056
4049530001,,,,QN889.01,09,1031547,0218782,9,1031469,218905,09,1031469,218905
